TimeFrame,Location Id,Dwelling Type,Number Of Beds,Total Bonds,Active Bonds,Closed Bonds,Geometric Mean Rent,Log Std Dev Weekly Rent,TA2019,WARD2019
2025-10-01,331700,ALL,ALL,18,144,3,297.0,1.4353,Christchurch City,['Coastal Ward']
2025-10-01,331900,ALL,ALL,6,147,3,459.0,0.373,Christchurch City,['Heathcote Ward']
2025-10-01,332000,ALL,ALL,18,267,12,539.0,0.1326,Christchurch City,['Heathcote Ward']
2025-10-01,332100,ALL,ALL,12,111,9,542.0,0.2014,Christchurch City,['Heathcote Ward']
2025-10-01,332500,ALL,ALL,6,54,3,521.0,0.1487,Christchurch City,['Banks Peninsula Ward']
2025-10-01,332700,ALL,ALL,9,315,12,302.0,0.3873,Christchurch City,['Heathcote Ward']
2025-10-01,319800,ALL,5+,9,51,3,691.0,0.137,Christchurch City,['Hornby Ward']
2025-10-01,319900,ALL,5+,6,57,0,840.0,0.1301,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2025-10-01,320200,ALL,5+,6,66,6,507.0,0.2131,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2025-10-01,320600,ALL,5+,6,45,0,661.0,0.1346,Christchurch City,['Fendalton Ward']
2025-10-01,320700,ALL,5+,6,30,6,486.0,0.5805,Christchurch City,['Riccarton Ward']
2025-10-01,321200,ALL,5+,6,63,0,456.0,0.5595,Christchurch City,['Riccarton Ward']
2025-10-01,321800,ALL,5+,6,33,0,683.0,0.1212,Christchurch City,['Riccarton Ward']
2025-10-01,322000,ALL,5+,9,66,3,671.0,0.1507,Christchurch City,['Riccarton Ward']
2025-10-01,322700,ALL,5+,15,120,6,612.0,0.234,Christchurch City,['Riccarton Ward']
2025-10-01,323300,ALL,5+,21,138,3,477.0,0.2005,Christchurch City,['Riccarton Ward']
2025-10-01,324400,ALL,5+,6,21,3,660.0,0.1048,Christchurch City,['Riccarton Ward']
2025-10-01,323300,ALL,5+,6,90,0,995.0,0.2757,Christchurch City,['Riccarton Ward']
2025-10-01,316600,ALL,NA,6,84,6,467.0,0.1559,Christchurch City,"['Hornby Ward', 'Harewood Ward']"
2025-10-01,316900,ALL,NA,6,117,3,481.0,0.241,Christchurch City,['Harewood Ward']
2025-10-01,317900,ALL,NA,18,108,15,447.0,0.1503,Christchurch City,"['Papanui Ward', 'Harewood Ward']"
2025-10-01,318000,ALL,NA,6,15,3,440.0,0.0763,Christchurch City,['Harewood Ward']
2025-10-01,318400,ALL,NA,9,45,0,249.0,0.6207,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2025-10-01,319600,ALL,NA,9,84,9,523.0,0.1708,Christchurch City,['Papanui Ward']
2025-10-01,319700,ALL,NA,6,18,6,556.0,0.1405,Christchurch City,['Waimairi Ward']
2025-10-01,319900,ALL,NA,9,27,0,537.0,0.0771,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2025-10-01,320100,ALL,NA,6,33,0,450.0,0.3213,Christchurch City,['Papanui Ward']
2025-10-01,320200,ALL,NA,6,33,3,449.0,0.2249,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2025-10-01,320600,ALL,NA,6,81,6,428.0,0.2073,Christchurch City,['Fendalton Ward']
2025-10-01,321100,ALL,NA,6,51,6,490.0,0.1617,Christchurch City,['Hornby Ward']
2025-10-01,321200,ALL,NA,6,99,6,692.0,0.0792,Christchurch City,['Riccarton Ward']
2025-10-01,321300,ALL,NA,6,66,3,664.0,0.1434,Christchurch City,"['Burwood Ward', 'Innes Ward']"
2025-10-01,321700,ALL,NA,15,72,3,648.0,0.1184,Christchurch City,['Innes Ward']
2025-10-01,321800,ALL,NA,6,9,0,584.0,0.0511,Christchurch City,['Riccarton Ward']
2025-10-01,322100,ALL,NA,6,30,3,592.0,0.0872,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2025-10-01,322500,ALL,NA,15,105,6,731.0,0.1636,Christchurch City,['Halswell Ward']
2025-10-01,322600,ALL,NA,6,90,0,791.0,0.1882,Christchurch City,['Fendalton Ward']
2025-10-01,322900,ALL,NA,9,51,0,663.0,0.0916,Christchurch City,['Halswell Ward']
2025-10-01,323200,ALL,NA,6,12,3,562.0,0.0266,Christchurch City,['Riccarton Ward']
2025-10-01,323300,ALL,NA,9,87,6,881.0,0.2691,Christchurch City,['Riccarton Ward']
2025-10-01,323600,ALL,NA,9,114,6,780.0,0.2244,Christchurch City,['Halswell Ward']
2025-10-01,323800,ALL,NA,39,234,24,566.0,0.1389,Christchurch City,['Innes Ward']
2025-10-01,324300,ALL,NA,39,330,18,595.0,0.3251,Christchurch City,['Halswell Ward']
2025-10-01,324400,ALL,NA,6,57,6,697.0,0.1666,Christchurch City,['Riccarton Ward']
2025-10-01,324500,ALL,NA,12,129,12,558.0,0.2139,Christchurch City,['Halswell Ward']
2025-10-01,324800,ALL,NA,15,264,15,694.0,0.1656,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325300,ALL,NA,63,750,42,462.0,0.3256,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325700,ALL,NA,12,81,9,728.0,0.0953,Christchurch City,['Central Ward']
2025-10-01,325800,ALL,NA,6,54,0,545.0,0.0759,Christchurch City,['Central Ward']
2025-10-01,326100,ALL,NA,9,111,9,681.0,0.341,Christchurch City,['Spreydon Ward']
2025-10-01,326300,ALL,NA,15,207,9,388.0,0.4532,Christchurch City,['Halswell Ward']
2025-10-01,326500,ALL,NA,18,192,12,522.0,0.2224,Christchurch City,['Burwood Ward']
2025-10-01,326800,ALL,NA,18,195,9,627.0,0.123,Christchurch City,['Central Ward']
2025-10-01,326900,ALL,NA,6,117,9,669.0,0.1119,Christchurch City,['Spreydon Ward']
2025-10-01,327000,ALL,NA,30,351,21,579.0,0.3068,Christchurch City,['Central Ward']
2025-10-01,327100,ALL,NA,18,207,15,578.0,0.1718,Christchurch City,['Central Ward']
2025-10-01,327300,ALL,NA,42,615,39,477.0,0.3186,Christchurch City,['Halswell Ward']
2025-10-01,327400,ALL,NA,9,30,0,623.0,0.11,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2025-10-01,327600,ALL,NA,12,108,6,550.0,0.281,Christchurch City,['Spreydon Ward']
2025-10-01,327900,ALL,NA,6,99,3,686.0,0.0418,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,328000,ALL,NA,18,144,9,623.0,0.1652,Christchurch City,['Halswell Ward']
2025-10-01,328100,ALL,NA,48,432,30,645.0,0.1693,Christchurch City,['Central Ward']
2025-10-01,328200,ALL,NA,9,72,9,585.0,0.1145,Christchurch City,['Spreydon Ward']
2025-10-01,328500,ALL,NA,9,189,9,742.0,0.1532,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,328700,ALL,NA,6,39,3,523.0,0.0894,Christchurch City,['Heathcote Ward']
2025-10-01,328800,ALL,NA,6,63,6,784.0,0.1182,Christchurch City,"['Linwood Ward', 'Central Ward', 'Heathcote Ward']"
2025-10-01,328900,ALL,NA,6,96,0,689.0,0.1477,Christchurch City,"['Linwood Ward', 'Central Ward']"
2025-10-01,329000,ALL,NA,15,144,6,662.0,0.1687,Christchurch City,['Halswell Ward']
2025-10-01,329100,ALL,NA,6,57,0,667.0,0.0721,Christchurch City,['Cashmere Ward']
2025-10-01,329300,ALL,NA,6,48,0,567.0,0.1911,Christchurch City,['Linwood Ward']
2025-10-01,329400,ALL,NA,6,87,3,792.0,0.1552,Christchurch City,['Heathcote Ward']
2025-10-01,329600,ALL,NA,6,24,0,598.0,0.0834,Christchurch City,['Linwood Ward']
2025-10-01,329700,ALL,NA,6,42,3,579.0,0.078,Christchurch City,['Heathcote Ward']
2025-10-01,329900,ALL,NA,9,75,0,573.0,0.0794,Christchurch City,['Heathcote Ward']
2025-10-01,330100,ALL,NA,6,42,3,649.0,0.0685,Christchurch City,['Linwood Ward']
2025-10-01,330200,ALL,NA,9,42,6,577.0,0.0802,Christchurch City,['Coastal Ward']
2025-10-01,330800,ALL,NA,6,27,3,532.0,0.035,Christchurch City,['Cashmere Ward']
2025-10-01,331700,ALL,NA,6,21,0,474.0,0.2501,Christchurch City,['Coastal Ward']
2025-10-01,323000,Apartment,1,120,1155,75,417.0,0.3612,Christchurch City,['Fendalton Ward']
2025-10-01,325700,Apartment,1,18,189,18,755.0,0.3141,Christchurch City,['Central Ward']
2025-10-01,325800,Apartment,1,12,117,6,563.0,0.1549,Christchurch City,['Central Ward']
2025-10-01,327000,Apartment,1,63,792,51,535.0,0.3864,Christchurch City,['Central Ward']
2025-10-01,327100,Apartment,1,30,441,24,349.0,0.4295,Christchurch City,['Central Ward']
2025-10-01,327900,Apartment,1,6,72,3,548.0,0.0373,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,323000,Apartment,2,99,804,57,498.0,0.3258,Christchurch City,['Fendalton Ward']
2025-10-01,323800,Apartment,2,33,375,24,585.0,0.5164,Christchurch City,['Innes Ward']
2025-10-01,323900,Apartment,2,6,54,0,510.0,0.1043,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2025-10-01,324800,Apartment,2,36,411,27,510.0,0.3886,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325300,Apartment,2,78,837,48,540.0,0.4372,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325700,Apartment,2,15,129,12,770.0,0.4408,Christchurch City,['Central Ward']
2025-10-01,325800,Apartment,2,30,318,18,467.0,0.5221,Christchurch City,['Central Ward']
2025-10-01,327000,Apartment,2,21,255,12,624.0,0.3457,Christchurch City,['Central Ward']
2025-10-01,325800,Apartment,3,6,9,3,241.0,0.1276,Christchurch City,['Central Ward']
2025-10-01,321800,Apartment,ALL,6,102,3,588.0,0.0648,Christchurch City,['Riccarton Ward']
2025-10-01,322500,Apartment,ALL,6,69,3,597.0,0.0681,Christchurch City,['Halswell Ward']
2025-10-01,323000,Apartment,ALL,6,93,3,610.0,0.1891,Christchurch City,['Fendalton Ward']
2025-10-01,323300,Apartment,ALL,6,30,0,573.0,0.1033,Christchurch City,['Riccarton Ward']
2025-10-01,323800,Apartment,ALL,6,147,0,545.0,0.0784,Christchurch City,['Innes Ward']
2025-10-01,324800,Apartment,ALL,6,45,9,580.0,0.1768,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325300,Apartment,ALL,6,111,0,570.0,0.097,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325700,Apartment,ALL,6,168,9,545.0,0.0614,Christchurch City,['Central Ward']
2025-10-01,325800,Apartment,ALL,12,75,0,561.0,0.075,Christchurch City,['Central Ward']
2025-10-01,326100,Apartment,ALL,6,21,3,396.0,0.5302,Christchurch City,['Spreydon Ward']
2025-10-01,327000,Apartment,ALL,6,48,0,482.0,0.1359,Christchurch City,['Central Ward']
2025-10-01,327100,Apartment,ALL,12,135,6,285.0,0.8315,Christchurch City,['Central Ward']
2025-10-01,327900,Apartment,ALL,6,84,0,516.0,0.0782,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,328900,Apartment,ALL,6,108,6,552.0,0.0847,Christchurch City,"['Linwood Ward', 'Central Ward']"
2025-10-01,329900,Apartment,ALL,12,42,6,530.0,0.1177,Christchurch City,['Heathcote Ward']
2025-10-01,321900,Boarding House,1,12,441,9,451.0,0.1134,Christchurch City,['Halswell Ward']
2025-10-01,322700,Boarding House,1,6,177,9,439.0,0.1453,Christchurch City,['Riccarton Ward']
2025-10-01,321900,Boarding House,ALL,6,54,3,600.0,0.2105,Christchurch City,['Halswell Ward']
2025-10-01,322700,Boarding House,ALL,6,60,0,536.0,0.124,Christchurch City,['Riccarton Ward']
2025-10-01,323300,Boarding House,ALL,9,87,9,512.0,0.2325,Christchurch City,['Riccarton Ward']
2025-10-01,327900,Boarding House,ALL,6,81,0,495.0,0.2947,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,320300,Flat,1,6,42,0,413.0,0.145,Christchurch City,['Hornby Ward']
2025-10-01,323800,Flat,1,6,24,0,373.0,0.0736,Christchurch City,['Innes Ward']
2025-10-01,323900,Flat,1,6,138,6,429.0,0.126,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2025-10-01,324800,Flat,1,15,276,18,374.0,0.125,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325300,Flat,1,12,327,18,408.0,0.2013,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325800,Flat,1,12,180,12,390.0,0.1462,Christchurch City,['Central Ward']
2025-10-01,326100,Flat,1,27,411,12,401.0,0.1277,Christchurch City,['Spreydon Ward']
2025-10-01,326800,Flat,1,12,126,6,423.0,0.1833,Christchurch City,['Central Ward']
2025-10-01,327000,Flat,1,24,321,21,443.0,0.1089,Christchurch City,['Central Ward']
2025-10-01,327600,Flat,1,9,84,3,399.0,0.1819,Christchurch City,['Spreydon Ward']
2025-10-01,328900,Flat,1,6,27,3,423.0,0.0971,Christchurch City,"['Linwood Ward', 'Central Ward']"
2025-10-01,329100,Flat,1,6,99,6,414.0,0.1553,Christchurch City,['Cashmere Ward']
2025-10-01,329200,Flat,1,6,51,6,397.0,0.0625,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2025-10-01,330500,Flat,1,6,78,3,434.0,0.0976,Christchurch City,['Linwood Ward']
2025-10-01,331400,Flat,1,6,33,6,526.0,0.1813,Christchurch City,"['Heathcote Ward', 'Cashmere Ward']"
2025-10-01,321000,Flat,2,9,78,3,506.0,0.1915,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2025-10-01,323000,Flat,2,9,87,3,516.0,0.1585,Christchurch City,['Fendalton Ward']
2025-10-01,323300,Flat,2,6,51,3,459.0,0.1686,Christchurch City,['Riccarton Ward']
2025-10-01,323800,Flat,2,6,18,0,323.0,0.2032,Christchurch City,['Innes Ward']
2025-10-01,323900,Flat,2,6,141,6,409.0,0.1623,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2025-10-01,324400,Flat,2,9,93,9,431.0,0.105,Christchurch City,['Riccarton Ward']
2025-10-01,324800,Flat,2,6,69,6,365.0,0.2373,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325300,Flat,2,6,48,3,233.0,0.3797,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325800,Flat,2,6,39,3,365.0,0.4036,Christchurch City,['Central Ward']
2025-10-01,326800,Flat,2,6,36,3,460.0,0.3,Christchurch City,['Central Ward']
2025-10-01,327000,Flat,2,6,39,6,667.0,0.2684,Christchurch City,['Central Ward']
2025-10-01,327900,Flat,2,6,45,0,209.0,0.461,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,328900,Flat,2,6,99,0,541.0,0.2205,Christchurch City,"['Linwood Ward', 'Central Ward']"
2025-10-01,329600,Flat,2,18,192,9,568.0,0.2058,Christchurch City,['Linwood Ward']
2025-10-01,329700,Flat,2,12,90,6,522.0,0.4977,Christchurch City,['Heathcote Ward']
2025-10-01,330200,Flat,2,15,204,0,204.0,0.7888,Christchurch City,['Coastal Ward']
2025-10-01,317800,Flat,ALL,15,24,3,684.0,0.3068,Christchurch City,['Harewood Ward']
2025-10-01,320200,Flat,ALL,15,48,3,584.0,0.3627,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2025-10-01,320300,Flat,ALL,6,9,0,754.0,0.1848,Christchurch City,['Hornby Ward']
2025-10-01,321000,Flat,ALL,6,6,0,680.0,0.2911,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2025-10-01,323000,Flat,ALL,6,12,0,675.0,0.3454,Christchurch City,['Fendalton Ward']
2025-10-01,323300,Flat,ALL,6,6,0,781.0,0.2181,Christchurch City,['Riccarton Ward']
2025-10-01,323800,Flat,ALL,6,3,3,563.0,0.3554,Christchurch City,['Innes Ward']
2025-10-01,323900,Flat,ALL,12,27,0,631.0,0.2691,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2025-10-01,324400,Flat,ALL,6,12,0,646.0,0.4975,Christchurch City,['Riccarton Ward']
2025-10-01,324800,Flat,ALL,9,21,0,543.0,0.3558,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325300,Flat,ALL,15,21,0,639.0,0.3358,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325700,Flat,ALL,9,12,3,607.0,0.2757,Christchurch City,['Central Ward']
2025-10-01,325800,Flat,ALL,6,6,0,657.0,0.366,Christchurch City,['Central Ward']
2025-10-01,326100,Flat,ALL,12,18,0,661.0,0.2406,Christchurch City,['Spreydon Ward']
2025-10-01,326800,Flat,ALL,6,15,0,757.0,0.181,Christchurch City,['Central Ward']
2025-10-01,327000,Flat,ALL,9,12,3,568.0,0.2544,Christchurch City,['Central Ward']
2025-10-01,327400,Flat,ALL,6,12,0,541.0,0.1239,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2025-10-01,327600,Flat,ALL,9,15,0,532.0,0.1613,Christchurch City,['Spreydon Ward']
2025-10-01,327900,Flat,ALL,6,24,3,707.0,0.1931,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,328900,Flat,ALL,9,48,0,573.0,0.4668,Christchurch City,"['Linwood Ward', 'Central Ward']"
2025-10-01,329100,Flat,ALL,6,15,0,580.0,0.1249,Christchurch City,['Cashmere Ward']
2025-10-01,329200,Flat,ALL,15,15,0,402.0,0.0523,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2025-10-01,329600,Flat,ALL,6,12,0,717.0,0.205,Christchurch City,['Linwood Ward']
2025-10-01,329700,Flat,ALL,6,18,0,711.0,0.2238,Christchurch City,['Heathcote Ward']
2025-10-01,329900,Flat,ALL,9,15,3,541.0,0.1282,Christchurch City,['Heathcote Ward']
2025-10-01,330200,Flat,ALL,12,18,0,655.0,0.2535,Christchurch City,['Coastal Ward']
2025-10-01,330500,Flat,ALL,15,18,0,511.0,0.2706,Christchurch City,['Linwood Ward']
2025-10-01,331100,Flat,ALL,6,9,0,638.0,0.1979,Christchurch City,"['Linwood Ward', 'Heathcote Ward']"
2025-10-01,332700,Flat,ALL,15,24,0,494.0,0.6266,Christchurch City,['Heathcote Ward']
2025-10-01,317700,House,1,18,183,12,741.0,0.0886,Christchurch City,['Waimairi Ward']
2025-10-01,317800,House,1,12,192,12,732.0,0.1491,Christchurch City,['Harewood Ward']
2025-10-01,318000,House,1,6,69,3,639.0,0.2407,Christchurch City,['Harewood Ward']
2025-10-01,318300,House,1,6,180,12,684.0,0.125,Christchurch City,['Waimairi Ward']
2025-10-01,318400,House,1,9,174,12,641.0,0.071,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2025-10-01,319000,House,1,9,111,6,661.0,0.1576,Christchurch City,['Harewood Ward']
2025-10-01,319200,House,1,9,195,12,600.0,0.2856,Christchurch City,['Waimairi Ward']
2025-10-01,319300,House,1,9,114,3,688.0,0.0719,Christchurch City,['Hornby Ward']
2025-10-01,319700,House,1,6,132,6,691.0,0.0803,Christchurch City,['Waimairi Ward']
2025-10-01,319900,House,1,15,153,6,637.0,0.1094,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2025-10-01,320100,House,1,6,120,3,757.0,0.1161,Christchurch City,['Papanui Ward']
2025-10-01,320200,House,1,9,150,3,684.0,0.149,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2025-10-01,320300,House,1,15,192,12,684.0,0.2123,Christchurch City,['Hornby Ward']
2025-10-01,320500,House,1,6,216,6,656.0,0.1316,Christchurch City,['Papanui Ward']
2025-10-01,320600,House,1,12,225,9,563.0,0.3039,Christchurch City,['Fendalton Ward']
2025-10-01,320700,House,1,12,168,6,622.0,0.1363,Christchurch City,['Riccarton Ward']
2025-10-01,321000,House,1,6,144,6,677.0,0.0661,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2025-10-01,321100,House,1,9,189,9,699.0,0.1073,Christchurch City,['Hornby Ward']
2025-10-01,321200,House,1,9,135,6,785.0,0.1011,Christchurch City,['Riccarton Ward']
2025-10-01,321700,House,1,9,192,6,565.0,0.2416,Christchurch City,['Innes Ward']
2025-10-01,321800,House,1,6,57,0,661.0,0.1611,Christchurch City,['Riccarton Ward']
2025-10-01,322000,House,1,9,153,3,495.0,0.6798,Christchurch City,['Riccarton Ward']
2025-10-01,322100,House,1,6,69,3,620.0,0.0395,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2025-10-01,322200,House,1,9,255,9,644.0,0.0574,Christchurch City,"['Papanui Ward', 'Fendalton Ward']"
2025-10-01,322400,House,1,9,144,12,674.0,0.5078,Christchurch City,"['Riccarton Ward', 'Fendalton Ward']"
2025-10-01,322600,House,1,12,156,12,629.0,0.1085,Christchurch City,['Fendalton Ward']
2025-10-01,322700,House,1,9,210,0,616.0,0.0911,Christchurch City,['Riccarton Ward']
2025-10-01,322900,House,1,6,96,0,626.0,0.1253,Christchurch City,['Halswell Ward']
2025-10-01,323000,House,1,6,126,3,778.0,0.0878,Christchurch City,['Fendalton Ward']
2025-10-01,323200,House,1,6,102,3,801.0,0.1136,Christchurch City,['Riccarton Ward']
2025-10-01,323300,House,1,6,105,6,768.0,0.0986,Christchurch City,['Riccarton Ward']
2025-10-01,323400,House,1,9,99,6,777.0,0.1387,Christchurch City,['Innes Ward']
2025-10-01,323800,House,1,6,147,3,529.0,0.5827,Christchurch City,['Innes Ward']
2025-10-01,323900,House,1,6,87,9,722.0,0.0348,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2025-10-01,324400,House,1,9,126,6,742.0,0.1039,Christchurch City,['Riccarton Ward']
2025-10-01,324500,House,1,24,231,15,644.0,0.0868,Christchurch City,['Halswell Ward']
2025-10-01,324600,House,1,9,189,6,627.0,0.0727,Christchurch City,['Burwood Ward']
2025-10-01,324800,House,1,9,189,6,635.0,0.1184,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325000,House,1,12,90,9,700.0,0.1177,Christchurch City,"['Halswell Ward', 'Spreydon Ward']"
2025-10-01,325200,House,1,9,75,3,787.0,0.1066,Christchurch City,['Riccarton Ward']
2025-10-01,325300,House,1,9,177,9,617.0,0.1134,Christchurch City,"['Central Ward', 'Innes Ward']"
2025-10-01,325700,House,1,6,99,9,664.0,0.0955,Christchurch City,['Central Ward']
2025-10-01,325800,House,1,15,192,3,653.0,0.095,Christchurch City,['Central Ward']
2025-10-01,325900,House,1,9,117,3,683.0,0.1234,Christchurch City,"['Innes Ward', 'Central Ward']"
2025-10-01,326100,House,1,6,123,6,651.0,0.101,Christchurch City,['Spreydon Ward']
2025-10-01,326500,House,1,9,117,9,838.0,0.1441,Christchurch City,['Burwood Ward']
2025-10-01,326800,House,1,12,207,9,641.0,0.068,Christchurch City,['Central Ward']
2025-10-01,326900,House,1,18,138,9,536.0,0.4742,Christchurch City,['Spreydon Ward']
2025-10-01,327000,House,1,18,207,12,590.0,0.4806,Christchurch City,['Central Ward']
2025-10-01,327100,House,1,12,87,6,844.0,0.1825,Christchurch City,['Central Ward']
2025-10-01,327200,House,1,15,186,15,697.0,0.3457,Christchurch City,['Coastal Ward']
2025-10-01,327300,House,1,6,48,6,1259.0,0.3086,Christchurch City,['Halswell Ward']
2025-10-01,327400,House,1,9,123,3,736.0,0.1798,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2025-10-01,327600,House,1,6,144,3,637.0,0.0648,Christchurch City,['Spreydon Ward']
2025-10-01,327700,House,1,6,60,0,1115.0,0.5113,Christchurch City,"['Spreydon Ward', 'Halswell Ward']"
2025-10-01,327900,House,1,6,159,6,673.0,0.0199,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,328200,House,1,9,93,9,772.0,0.1851,Christchurch City,['Spreydon Ward']
2025-10-01,328500,House,1,6,108,3,658.0,0.0632,Christchurch City,"['Central Ward', 'Linwood Ward']"
2025-10-01,328700,House,1,12,177,6,638.0,0.0956,Christchurch City,['Heathcote Ward']
2025-10-01,328800,House,1,6,132,3,594.0,0.0992,Christchurch City,"['Linwood Ward', 'Central Ward', 'Heathcote Ward']"
2025-10-01,328900,House,1,9,129,6,1159.0,0.154,Christchurch City,"['Linwood Ward', 'Central Ward']"
2025-10-01,329000,House,1,12,126,9,1249.0,0.558,Christchurch City,['Halswell Ward']
2025-10-01,329100,House,1,9,204,9,604.0,0.3893,Christchurch City,['Cashmere Ward']
2025-10-01,329400,House,1,12,90,6,785.0,0.1136,Christchurch City,['Heathcote Ward']
2025-10-01,329600,House,1,9,99,3,773.0,0.1602,Christchurch City,['Linwood Ward']
2025-10-01,329700,House,1,6,144,9,658.0,0.0884,Christchurch City,['Heathcote Ward']
2025-10-01,329900,House,1,12,147,3,597.0,0.3819,Christchurch City,['Heathcote Ward']
2025-10-01,330200,House,1,9,102,6,622.0,0.2115,Christchurch City,['Coastal Ward']
2025-10-01,331100,House,1,6,60,3,989.0,0.3343,Christchurch City,"['Linwood Ward', 'Heathcote Ward']"
2025-10-01,332500,House,1,6,81,6,661.0,0.5489,Christchurch City,['Banks Peninsula Ward']
2025-10-01,332700,House,1,6,117,6,796.0,0.1806,Christchurch City,['Heathcote Ward']
2025-10-01,316600,House,3,6,36,0,1206.0,0.1612,Christchurch City,"['Hornby Ward', 'Harewood Ward']"
2025-10-01,317800,House,3,6,27,0,1104.0,0.1562,Christchurch City,['Harewood Ward']
2025-10-01,317900,House,3,9,72,3,368.0,0.7874,Christchurch City,"['Papanui Ward', 'Harewood Ward']"
2025-10-01,318300,House,3,12,72,6,953.0,0.1836,Christchurch City,['Waimairi Ward']
2025-10-01,318600,House,3,6,42,0,1374.0,0.2768,Christchurch City,['Papanui Ward']
2025-10-01,318900,House,3,6,75,3,1080.0,0.2367,Christchurch City,['Waimairi Ward']
2025-10-01,319200,House,3,6,48,3,901.0,0.0507,Christchurch City,['Waimairi Ward']
2025-10-01,319300,House,3,6,21,3,797.0,0.0962,Christchurch City,['Hornby Ward']
2025-10-01,319500,House,3,6,72,0,1100.0,0.116,Christchurch City,['Waimairi Ward']
2025-10-01,319600,House,3,6,72,3,1044.0,0.0614,Christchurch City,['Papanui Ward']
2025-10-01,319800,House,3,9,48,0,804.0,0.1264,Christchurch City,['Hornby Ward']
2025-10-01,319900,House,3,6,36,3,1059.0,0.0717,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2025-10-01,320100,House,3,9,72,3,1185.0,0.2683,Christchurch City,['Papanui Ward']
2025-10-01,320200,House,3,6,51,0,880.0,0.2632,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2025-10-01,320500,House,3,6,60,0,850.0,0.0412,Christchurch City,['Papanui Ward']
2025-10-01,320600,House,3,9,87,0,1207.0,0.1327,Christchurch City,['Fendalton Ward']
2025-10-01,320700,House,3,6,45,3,1165.0,0.0977,Christchurch City,['Riccarton Ward']
2025-10-01,320900,House,3,6,48,0,838.0,0.2503,Christchurch City,['Papanui Ward']
2025-10-01,321000,House,3,6,39,0,564.0,0.5062,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2025-10-01,321100,House,3,6,93,0,880.0,0.1902,Christchurch City,['Hornby Ward']
2025-10-01,321400,House,3,6,57,0,1009.0,0.0778,Christchurch City,['Fendalton Ward']
2025-10-01,321700,House,3,6,117,6,363.0,0.9881,Christchurch City,['Innes Ward']
2025-10-01,321800,House,3,6,45,3,755.0,0.1385,Christchurch City,['Riccarton Ward']
2025-10-01,322100,House,3,9,60,0,1046.0,0.1112,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2025-10-01,322200,House,3,6,33,3,773.0,0.127,Christchurch City,"['Papanui Ward', 'Fendalton Ward']"
2025-10-01,322700,House,3,6,45,3,812.0,0.1574,Christchurch City,['Riccarton Ward']
